ItemID,Sentiment,SentimentSource,SentimentText
5201,0,Sentiment140,#140conf Smartarse with an average look or gud-looking w/o the brain &amp; talk/type like this &quot;~YeAhh  U eat liao? lolx.&quot; Stay away from me!
5202,0,Sentiment140,"#2 - @ellerichards my acee from another placee. `s been about 5 years and she never ceases to amaze me  just, go follow her lol."
5204,0,Sentiment140,"#2 in Poker last night   Quite a long way off #1, but still, that's better than third.  Was pretty rusty to start, too - no game for ages."
5205,0,Sentiment140,#24 episodes 23+24 preair have been released  /me downloads
5206,0,Sentiment140,"#26 Cant say I'm looking forward to my blood transfusion today, but external treatment finishes on Thursday "
5208,0,Sentiment140,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS  #30SECONDSTOMARS
5209,0,Sentiment140,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming 
5210,0,Sentiment140,"#33 - Most Viewed (Today) - Reporters #33 - Most Viewed (This Week) - Reporters on YouTube, yay  http://www.youtube.com/user/Jazzabelle85"
5212,0,Sentiment140,#3breakupwords : size does matter 
5214,0,Sentiment140,#3breakupwords out of cash! 
5216,0,Sentiment140,#3hotwords &quot;I Do Swallow.&quot; (via @tracyewilli) Oh please swallow (&lt;--via@nsane8) #3hotwords -- I ALWAYS Swallow 
5217,0,Sentiment140,#3hotwords all right here  NSFW &gt;&gt; http://bit.ly/RjluN
5218,0,Sentiment140,#3hotwords DJ Sam House http://www.hottweeters.com/djsamhouse/hotties 
5219,0,Sentiment140,#3hotwords Double-Double Animal Style 
5220,0,Sentiment140,#3hotwords hi to @StephHeartsUxo! 
5221,0,Sentiment140,#3hotwords Kim Jong il. http://tinyurl.com/ad5z3j Awww yeah. 
5222,0,Sentiment140,#3hotwords pull my hair 
5224,0,Sentiment140,#3stalkerwords I'LL BE WAITING 
5225,0,Sentiment140,#3turnoffwords &quot;are you in?&quot; 
5226,0,Sentiment140,#3turnoffwords &quot;it is in...&quot; muwhahaha 
5227,0,Sentiment140,#3turnoffwords Get off me isnt that obvious 
5228,0,Sentiment140,"#3turnoffwords green, infections, my moms place, can i come "
5230,0,Sentiment140,#3turnoffwords I dont have any..well ur ass outta luck cause u ant gettin any  booyaaahsaahkaa
5231,0,Sentiment140,#3turnoffwords I'm wearing tights! 
5235,0,Sentiment140,#3wordsaftersex  READY FOR MORE!!  i love me some @hilljustin !!!
5238,0,Sentiment140,#3wordsaftersex 'I broke it?!?!' lol 
5239,0,Sentiment140,#3wordsaftersex im so tired! 
5241,0,Sentiment140,#3wordsaftersex Your Name please? Lol! 
5244,0,Sentiment140,#5dollartees have just been ordered 
5245,0,Sentiment140,#7663372 http://tgr.me/g/7663372 ~ hi everyone  happy friday
5246,0,Sentiment140,"#95 &quot;Carpe diem. Seize the day, boys. Make your lives extraordinary.&quot; - Robin Williams as John Keating in Dead Poets Society, 1989 "
5247,0,Sentiment140,"#abhl all this talk of SPN and Musicals makes me so desperately want one, but I can't imagine JP going for it "
5254,0,Sentiment140,#alexisonfire &quot;young cardinals&quot; ♫ http://twt.fm/143932 -- can't wait 'till the new album comes out 
5256,0,Sentiment140,"#alliances Best practices - @Stalwartcom podcast with yours truly, glossing over alignment &amp; metrics topics   http://payonperformance.com"
5257,0,Sentiment140,#AllTimeLowSuckMoreCockThanAWellPaidWhore    repost this shit for the love of sanity
5258,0,Sentiment140,#alltimelowweek 
5260,0,Sentiment140,#amgrat ...for new oppotunities...for understanding it is not the world but only me standing in my own way...for a lovely day 
5261,0,Sentiment140,"#amtarot HighPriestess Had never meditated, 1st metaphys gathering ever, closed eyes, saw space shuttle for stranger--he was retired/NASA "
5262,0,Sentiment140,#android metaldetector says my laptop has metal...and the laundry has not...accurate enough 
5263,0,Sentiment140,"#Ferber #waketraining Despite last night's drama &lt;http://tr.im/nhsF&gt;, Rohan slept well (8:15p to 6:00a) three nights in row. "
5264,0,Sentiment140,"#FF #4 @LeslieSanchez &amp; @mccainblogette prove that not ALL the fun girls are Democrats! Funny, kind &amp; smart even if conservative. "
5265,0,Sentiment140,#ff #music #followfriday  @TRE_BOOGIE  &lt;&lt; because he cared enough to tell me to get some sleep 
5266,0,Sentiment140,#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps)
5267,0,Sentiment140,#ff @adreame b/c her earring line is hot esp for the little ones  she's great
5269,0,Sentiment140,"#ff @extraordmommy @tammyburnell @john_stiles  these people are supportive and kind, All my ff are people I have talked to, they are nice "
5270,0,Sentiment140,#ff @herbadmother because her mom made me cry good tears yesterday 
5271,0,Sentiment140,#FF @jasonridge1 @chelsealately @racheltrue @HartHanson @EricMillegan why? just because! 
5272,0,Sentiment140,#FF @lennytoups  she likes the Lakers 
5273,0,Sentiment140,"#FF @LifeQuips, too funny "
5274,0,Sentiment140,#ff @Tattooed_Mummy because she just broke Microsoft and her wit is as sharp as her teeth 
5275,0,Sentiment140,#FF and of course @universalbarbie! there's no barbie that's better 
5276,0,Sentiment140,#FF Family  @mignonsicard @gabbysicard @dufrenedana @cloudnineandten @paigekf @chivy6 @jmchauv @jasonchauvin @roychauvin @carmenchauvin
5277,0,Sentiment140,#ff Keep an eye on the claw and the new U2 tour taking shape over the course of June through @atu2 which was inspired by @mattmcgee 
5278,0,Sentiment140,"#FF love to this scrumptious gal ---&gt; @alhpixie She sometimes gets bored, so entertain her fellas LOL "
5280,0,Sentiment140,#FF Red Sox Girls: @BoSoxCutie19 @bitchinmona @shelley1005 @GeekWearsPrada @thebestofhands @ShelliMayfield @LuvMyFeline @wearetheredsox. 
5281,0,Sentiment140,"#FF Smart, Witty, &amp; Sassy Ladies (Did I mention Smart?)    @kimdhbutler @jbranigan @williger @beingswell"
5283,0,Sentiment140,#ff thanks to @zenbitch @actionchick @stageplay @geekgirls @dave_horror @BoiLoDdi @_Brandee @jeremybuff (via @filmgurl11) Thank you! 
5284,0,Sentiment140,"#FF The first part of her bio caught my attention, I'm still working on the details  @ChitaHearse"
5286,0,Sentiment140,"#FF:  @GeraldWhite:  My new, virtual mentor. "
5289,0,Sentiment140,#FirstRecord Crazy by Icehouse ...still love the song and the naband to this day 
5290,0,Sentiment140,#firstrecord First single i bought was Spice Girls 2 become 1 !! First album i think was Now 35; but with own money was Hanson 
5291,0,Sentiment140,#FleetWeek--glad I take the RI Bridge to and from work 
5293,0,Sentiment140,"#flowers BOTD Place colorful gerbera daisies in sq vase add greens, viburnum snowball and brunches http://twitpic.com/7hjqx "
5294,0,Sentiment140,#flylady *goes to* reboot laundry and do 15 min of flat surface clearing in kitchen *next up* 15 min in front of computer. 
5295,0,Sentiment140,"#flylady 1st load drying, 2nd load started, folded &amp; put away towels dh didn't finished, making a little progress  also downloading pics"
5296,0,Sentiment140,"#flylady Collected DKs, quick pitstop before we're off back to school for party/dinner (I'm organising). I'll catch #NEWO on BTR archive! "
5298,0,Sentiment140,"#flylady For now I'm finished in closet, too hot to pull out anything today. Made good progress, can walk into it now  no clothes on floor"
5299,0,Sentiment140,#flylady gm/hey girls! Laundry rebooted and enjoying the silence and extra me time thanks to family sleeping in 
5302,0,Sentiment140,"#flylady Laundry and regular upkeep, that's it.  This is nice.  "
5303,0,Sentiment140,#flylady Listening to the Focus Makes Me Fabulous show by FlyLady Tools on BlogTalkRadio - http://tobtr.com/s/549205 
5304,0,Sentiment140,"#flylady lunch has been consumed, ds2 down for his nap, that's my cue to catch one too! BBL "
5305,0,Sentiment140,"#flylady off to sort &amp; start, me complaining won't get it done, time to adjust my attitude "
5307,0,Sentiment140,"#flylady ok, dinner in oven, having lasagna &amp; salad, did some knitting, dozed a little, drank lots of water, headache finally almost gone "
5310,0,Sentiment140,"#flylady OK, siesta, 6min # NEWO http://bit.ly/Kxxl8  and 15 min paperwork "
5312,0,Sentiment140,"#flylady WHB status: 4 tasks done, 'take out trash' now, which I did after school run. So having rye/pb/jam and OJ. Then I'm off again! "
5314,0,Sentiment140,#follow @spreadingjoy the name say it all 
5315,0,Sentiment140,#Follow Friday wtf is that? lo I'm guessing this is it lol: @HumanCollective @GaxAngel @caffeinatedKiss @befosaur 
5316,0,Sentiment140,"#FollowFirday - @webmarketingmav, @Harith, @SEOCopy, @Halfdeck, @shonali, @epcotx, @SEOdojo, @DanTanner - you'll love them "
5317,0,Sentiment140,#followfriday - @KhloeKardashian - Everybody's favorite  
5318,0,Sentiment140,"#followfriday  @knealemann a smart intelligent, engaging, spot on, handsome did I mention smart ?  Happy Friday everyone"
5319,0,Sentiment140,#followfriday  @psjbutler  thank you for the folliday!! 
5320,0,Sentiment140,#followfriday - couldn't fit everyone on  @lulurocks3 @Brannigans  @bobbolicious @wozlewis @djkey - all my great friends here on twitter!
5321,0,Sentiment140,#followfriday  HappyForTheeze Helpers  @RobertUmpleby @KikiValdes @lyndons
5322,0,Sentiment140,#followfriday  people are filing up to enter the mosque next to my office.
5323,0,Sentiment140,#followfriday #lakers #sports  @JodyWatly @JohnLegend @Alicejam @heykim. @ohbribri Go #Lakers! 
5324,0,Sentiment140,#followfriday @140LoveBird - Thanks!!!  xo
5325,0,Sentiment140,#FollowFriday @21119....one of my favorite people. 
5326,0,Sentiment140,#followfriday @Al_AzZ  
5327,0,Sentiment140,#FollowFriday @AmericanWomannn @MissBeckala @GinaATL @LoriMoreno - These ladies make me smile 
5328,0,Sentiment140,#followFriday @Angel42579 &lt;-- she likes Vegas 
5329,0,Sentiment140,#followfriday @Annjj  cos she tastes like cherry cola  xxxx
5330,0,Sentiment140,#followfriday @aussieBum  for all the twit pics of male models  @fastidiousbabe  &amp;  @jetsetsocialite  for all the cool fashion updates 
5332,0,Sentiment140,#Followfriday @Bizarre57 Follow Barry... such a nice bloke!   
5333,0,Sentiment140,#followfriday @BrainGuyJerry thanks so much for the mention!!! 
5334,0,Sentiment140,#followfriday @bruffstar Ledge! 
5335,0,Sentiment140,#followfriday @Carrickman A Twitter newbie but has made me laugh a few times already. Observations on Bradford wildlife  Worth a follow.
5336,0,Sentiment140,#followfriday @caseconnor because she's my girlfriend 
5337,0,Sentiment140,#followfriday @catawu  thanks for the feedback 
5338,0,Sentiment140,#FollowFriday @cmpriest is a writer whose words as sharp &amp; shiny as diamonds. You will thoroughly enjoy her writing &amp; Tweets. 
5339,0,Sentiment140,#followfriday @consciouscats because she's on a similar wave length as me 
5340,0,Sentiment140,#followfriday @countersound &amp; @hmspmusic two gr8 labels that support upcoming house producers 
5341,0,Sentiment140,#followfriday @creattica @inspiredm @ronicadesign @JamisonKelly @AndyBeard @KISSmetrics... maybe I'm repeating myself but they're great! 
5343,0,Sentiment140,#FollowFriday @DanielFielding cuz he's a nice kid &amp; don't hate me cuz I said that  @Braincrayon cuz a name like that SHOULD be followed!
5344,0,Sentiment140,#FollowFriday @deanhunt Happy Birthday 
5345,0,Sentiment140,#followfriday @DianaKhalil for awesome web development and social media links  she is a great person to know and treasure 
5346,0,Sentiment140,#followfriday @Donnette because she's a very interesting person who blips fantastically too 
5347,0,Sentiment140,#FollowFriday @ElizabethBanks is a gorgeous actress whose Tweets are full of humour and wit and intelligence. You'll love her. 
5348,0,Sentiment140,#FollowFriday @elocio ==&gt; most generous in giving Friday Love 
5349,0,Sentiment140,#followfriday @enhance_me beautiful enhanced pictures completely unique - think I might get myself one of the kiddies 
5350,0,Sentiment140,#Followfriday @erincarly Because she is one of my &quot;homies&quot; and a Diva of photography. Throw some gigs her way. You won't regret. 
5351,0,Sentiment140,#followfriday @evregirl because she is so awesome and authentic @twanjikalula cause he is funny and friendly and in TV 
5352,0,Sentiment140,#followfriday @f1fanatic_co_uk @F1Wolf @sebmatthews other f1 tweeters /blog sites 
5353,0,Sentiment140,"#Followfriday @fiercemichi Sendin the love, ran out of the room Follow the michi "
5354,0,Sentiment140,"#followfriday @foyboy 1) She had Skips on her face earlier this week, 2) Name-checks me on the telly in a grand, spectacular fashion "
5355,0,Sentiment140,#followfriday @FranAspiemom @lucylemon 2 lovely ladies you must follow. Twitter is incomplete without them.  http://twurl.nl/l4gske
5356,0,Sentiment140,#followfriday @fudgecrumpet @mrsfudgecrumpet @Hapson @Dojie @anz_rocks  good people to know. 
5357,0,Sentiment140,#followfriday @gabbler - hes a funny 1 @kirstieallie - so funny @drakeshipway - apps &amp; stuff @CMoz - technology stuff &amp; laughs  my 1st FF
5358,0,Sentiment140,"#followfriday @GoddessLeonie , @starshyne , @MedGarden420 , @VeganDrus , @420thoughts , @knotby9 all groovy people "
5359,0,Sentiment140,#FollowFriday @HotForWords - don't you wish your English teacher (from Russia)  looked like that?  #babe
5360,0,Sentiment140,#followfriday @idaremyidea my #awesome Australian friend . full of joy and laughter. A great friend 
5361,0,Sentiment140,#followfriday @ikki_oo  great fun  goodtimes 
5362,0,Sentiment140,#followfriday @IndyCSz you rock! It was great seeing you yesterday. 
5363,0,Sentiment140,#followfriday @jadpad since she's going to protect her updates very soon..so get in quick!;-) And @VeryShortStory gr8 bite size fiction! 
5364,0,Sentiment140,#FollowFriday @JamieGator @1MysteryGirl  @dmattpreston @JuanitaBerguson @rcul8r  &lt;--- Because they say nice things in their FF tweets 
5365,0,Sentiment140,#FollowFriday @JArmintrout is a genius writer who soon will have world-wide acclaim for her talent. Her books &amp; Tweets are a JOY to read! 
5366,0,Sentiment140,#followfriday @JasonBradbury @jamessilverlake @ryanblock @inkedmn @darenBBC - all wicked Tweeters 
5367,0,Sentiment140,#followfriday @JenniferElaina Thanks for the shout out. His name is Ramses  Have a nice day
5368,0,Sentiment140,#followfriday @justjayde cuz she's nuts 
5369,0,Sentiment140,"#followfriday @karyn_c @angela_woo @pineapplePD @kalodesigns @randiohdesigns @shanknits WHY FOLLOW? CUZ THEY'RE COOL CHICKS, LIKE MYSELF! "
5370,0,Sentiment140,"#FollowFriday @ke77kat OMG a day without this amazing woman is like a day without sun. You'll love her, need her &amp; adore her! "
5371,0,Sentiment140,#followfriday @kiwiwi @anabell39 @twittfisch @angryyoungman2 @jane_doe_german @uinnberlin @germanytoday ...&amp; last but not least: @cc30 
5372,0,Sentiment140,#FollowFriday @KristineRusch is a genius writer. Her books &amp; Tweets are fantastic reads. She's wonderous! You'll LOVE her. 
5373,0,Sentiment140,"#followfriday @lepetitbebe, formerly known as @YayaSue "
5374,0,Sentiment140,#followfriday @lindsa  Serious and not serious conversation on and off-beat 
5375,0,Sentiment140,"#FollowFriday @LisaShearin is a talented writer whose words sparkle like dew upon the grass. Follow her, you'll love her. "
5376,0,Sentiment140,#followfriday @loriellenew http://imdb.com/name/nm0627581/ Hollywood actress all about positivity 
5377,0,Sentiment140,#followfriday @LucasBlack @jaybranch @ab_p @spook 68 @Dojie @its_Claire @Hyper8 just some to follow 
5378,0,Sentiment140,"#followfriday @Luvschweetheart Again, it might be mostly because her avatar rocks.  And she is fun to tweet to "
5379,0,Sentiment140,"#followfriday @mamakelly , @newrose , @arholtz , @BritNastyB , @mjbadass don't miss out on these all worth a follow "
5380,0,Sentiment140,#followfriday @Mandie_M @Verwon @mmangen  @drpants @scarletmandy @churchpunkmom and some more awesome tweeps! Followww! &lt;3 
5381,0,Sentiment140,#followfriday @Maria Aguilar@Alegria21@LettyA@formulacyan@peachonice  &lt;3
5382,0,Sentiment140,#FollowFriday @martynamusic @mktweetup ... good tweeps 
5384,0,Sentiment140,#followfriday @merlinfx  Good friend in the IT/Web Industry. 
5385,0,Sentiment140,#followfriday @missbeckala @adamandeve @140lovebird @bikini_beat Some of my favs!!! 
5386,0,Sentiment140,#followfriday @mmhastings because he has said he will keep us informed over the summer re &quot;Champ&quot; the Lake Champlain monster! 
5387,0,Sentiment140,#followfriday @Mnmissy because she is only 7044 on twitterholic.com and we should help her improve that score 
5388,0,Sentiment140,#followfriday @moggy99 @woywegian @ozdj 4 the antipedian experiences @seismicshed @tomatthechad  4 the male view @bombayley @suziq13 4 ?? 
5389,0,Sentiment140,"#followfriday @mrgunn for science and all sorts of useful information, based in lovely San Diego, a bustling biotech cluster "
5390,0,Sentiment140,#followfriday @MyChemChat 
5391,0,Sentiment140,#FollowFriday @nik_kee_dee cos she plays the bass in HOTPANTS!??? OMG! 
5392,0,Sentiment140,#followfriday @PermanentTrails WHOA...bunnies didn't look like that when I was a youngin'...lol. Thanks for your share tonight. 
5393,0,Sentiment140,"#followfriday @pippip1 Hi all, pip is new to Twitter, a fan of #BGT and a good laugh - Please add here to your following list  @conkinho"
5394,0,Sentiment140,"#followfriday @PITCHERPARK an awesome mom, friend, and all around sweetheart! "
5395,0,Sentiment140,#FollowFriday @PopArtDiva &lt;--- She's my virtual drinking buddy!   Come join the party!! 
5397,0,Sentiment140,#followfriday @rustyrockets --&gt;you wont regret it 
5398,0,Sentiment140,"#followfriday @sheephogan, @MarDeck, @sheephoganess because, well...they're all a hoot! Love these guys! Make me smile... "
5399,0,Sentiment140,#followfriday @SlashWeb @moin86 @0boy @warrior007 @ThePowerDigger Cool tweeps to follow! 
5400,0,Sentiment140,#followfriday @TessMorris @mozwold @emmacrook @dannypcrook @NanaRaine @Beverleyknight coz they are FAB tweeps  xxx
5401,0,Sentiment140,#followfriday @the_c_word @ipooped  going for the nasty this week 
5402,0,Sentiment140,#FollowFriday @TheKJA is Kevin Anderson a tremendously talented writer whose books &amp; Tweets you just can't get enough of. You'll love him 
5403,0,Sentiment140,"#Followfriday @ThePrincess Pug, @SheriSalata, @DrOz. @sailingpug, @cesarmillan, @iConservePA, @WestShoreRec "
5404,0,Sentiment140,#followfriday @tiggercolman Annoyingly talented radio man and all-round good guy. Makes me sick 
5405,0,Sentiment140,"#followfriday @VegasWalkinDude aw, aren't you sweet! Follow this guy for extreme amusement "
5406,0,Sentiment140,#followfriday @vene2ia @actionchick @Luuyaland @Sarahndipitous @murnahn @davidjlowe @quotesnack (via @americandream09) Thank you!! 
5407,0,Sentiment140,#followfriday @weeyin @carolemoyes @carole29 @arancinibaby @tyrelassie @keryje  Hot hot hot!  Great Tweeps!  
5408,0,Sentiment140,#followfriday @weirdralph @Tepherguy @GetBenderNow @ShannonGraham1 @Ericatwitts  #interesting and/or #funny  - more later 
5411,0,Sentiment140,"#FollowFriday ~ EVERYONE. I don't want to miss ANYONE...I ♥ you ALL!!! So, take THAT personally please!!! "
5412,0,Sentiment140,#followfriday ~ FOLLOW YOUR BLISS 
5413,0,Sentiment140,#followfriday again  @ognawg @CharlesCecil @Codinthepocket @LonoSG @Naughty_Dog @PacManPolarBear @SirSpoon @Viatrophy_BG @yamstersg enjoy!
5414,0,Sentiment140,#followfriday and for the Brightonians... @BrightonArgusJo @Brightonfeed 
5415,0,Sentiment140,"#Followfriday astrological musts @Astrovibes, @astrolegerthe, @astrologyca, great astrological weather, 2 mentions for @AstrologyLesson "
5416,0,Sentiment140,#followfriday evening! @flogance  @jonas_adorer  THANK YOU!
5417,0,Sentiment140,#followfriday everyone on my list   lol much love to all my followers
5418,0,Sentiment140,"#followfriday gal that is very Tweet &amp; lots of fun. Check out @passionsista &amp; follow her, she's just gr8! "
5419,0,Sentiment140,#FollowFriday Get a load of this guy! @TerenceSmelser &lt;--- Not afraid to speak his mind. #MayBlowYOURMind #PlaysWithGunsAndBIGTrucks 
5420,0,Sentiment140,#followfriday go follow @brendonuriesays and @amanda_Holden 
5421,0,Sentiment140,#FollowFriday good vibes all round with the v lovely @Makenzesgranna 
5422,0,Sentiment140,#followfriday great follows and light up the variety in life  @Pembsdave @ceggs @Annhesketh @Moochergirl
5423,0,Sentiment140,#FollowFriday Great guys to converse with  @josephbrady @Azlen @Shrewd_Boy  #FollowFriday  
5424,0,Sentiment140,#followfriday hello! TGIF! @silverpeanut @organicbarbee @thesmartipants @rockstarz_mama @dadiaperbank @2chix @papercakes @buymichigannow 
5425,0,Sentiment140,#FollowFriday He's one of those people you just wanna hug  @kismet100
5426,0,Sentiment140,#Followfriday hint- don't start with @ since then only people already following the first person you list will see it  #ff
5427,0,Sentiment140,"#followfriday How about some love for the competition?  My web counterpoint at our sister school, ACU, @scottkilmer."
5429,0,Sentiment140,"#followfriday If I follow them, they're worth your attention.  Thanks @prjctmayhem and @ElyssaD. Keep the #fuckfascism movement going!"
5430,0,Sentiment140,"#followfriday If you're heading to Buenos Aries, check out my friends @landingpadba http://www.LandingPadBA.com - great guys, great info! "
5432,0,Sentiment140,#followfriday introducing you to @peppysophia. She has awarded me a chrono watch for a twitter contest!!   
5435,0,Sentiment140,"#followfriday Love,Sex, Compatibility Astro-HOTTIE @strology - His work speaks for itself! In the process get to know a wonderul man "
5437,0,Sentiment140,"#followfriday More friends in Sweden: @annaoscarsson, @Raiha , @stellalive ... And did I mention @magnus_n ? "
5438,0,Sentiment140,#followfriday my bff from high school and email therapist @stefmcguire 
5439,0,Sentiment140,#followfriday My girl who always makes time to reply to me when she can @BabygirlsoMajor  Love ya
5440,0,Sentiment140,"#FollowFriday my roommate, who just joined Twitter @LeeshaAnne "
5441,0,Sentiment140,#FollowFriday people who use my real name: @lazyage @nicko236 @pressdarling @spanglegluppet I really appreciate that you take the time to 
5442,0,Sentiment140,#followfriday recs: @Pharaonick: b/c he has good travel tweets &amp; gives reasons for following on #followfriday. 
5443,0,Sentiment140,"#followfriday Such a wonderful and pleasant lady, always nice to interact with! a must-follow! @Serenaf66 "
5444,0,Sentiment140, kinda chilly but the sun is out and its not raining  http://twitgoo.com/7alc
5450,0,Sentiment140, last full week with my sister....... ima miss her.
5453,0,Sentiment140, last nite  -- tryin to recover
5457,0,Sentiment140, laying out and making my little brother spray me with water whenever i get hot 
5461,0,Sentiment140, Less Than 24 Hours Until Lines Vines&amp; Trying Times!!!  @jonasbrothers
5462,0,Sentiment140, less than an hour left 
5464,0,Sentiment140, lets dick suck together
5469,0,Sentiment140,0
5479,0,Sentiment140, long night. Sleeping now.
5486,0,Sentiment140, Love Lilly. She's amazing... &quot;Was that about the face transplant or Peru?&quot; hehe HANNAH MONTANA1
5487,0,Sentiment140, Love you guys! I'm going to work in a few. Know why I'm so happy? Cause I get to sleep tonight!
5488,0,Sentiment140, Lovely day.
5489,0,Sentiment140, loving the fact that my new roommate wants to make dinner for me every night lol
5491,0,Sentiment140, lunch wid family! thirsty now! watching an old movie which sis loan: wild child.
5492,0,Sentiment140, Luv you sissy 
5493,0,Sentiment140, Luving the free advice on twitter from RevRun!! Very inspirational wrds.
5500,0,Sentiment140, Making Demo's!
5501,0,Sentiment140,- Making homemade biscuits &amp; gravy w/ maple sausage  Mmmm...
5504,0,Sentiment140, manhattan bound... writin barz on da bus lmfaoo
5505,0,Sentiment140, mariahs albums out 2 days before my birthday !!
5511,0,Sentiment140," meditating on emptyness - it's free, legal, you can do it anywhere and it takes away the veils that hide instant enduring happiness !!!"
5516,0,Sentiment140, miley cyrus &quot;the climb&quot; ♫ http://twt.fm/140798 #musicmonday
5525,0,Sentiment140,"- Missing my girls in Northern Cal, but enjoying being with my sons in Southern Cal. Magic Mountain here we come!!!  http://bit.ly/giN8R"
5529,0,Sentiment140," Mmmm, yessss! (iheartyou!) Waking up early to go volunteer at a childrens home."
5535,0,Sentiment140, MOOOOARNING  or good evening or what ever hahahahahahahahahaaaaaaaaaaaaa haaaaaa haaaaaaaa ok thats it!
5537,0,Sentiment140," morning, morning.. just another bored"
5540,0,Sentiment140," movie, sleep, picking up jake then with him all day &lt;3"
5542,0,Sentiment140, My arm itches. ;]
5549,0,Sentiment140, my boyfriend is in the room from his brother and i'm in his room and do things i shouldn't do  it's so funny 
5556,0,Sentiment140,- MY followers are BETTER than yours. i said it before &amp;&amp; i'll say it AGAIN .... i love ALL of my followers. you guys are the effin BEST. 
5561,0,Sentiment140, my gummy bear
5562,0,Sentiment140, my hair is actually pretty today! i totally took a picture i guess today's a good day
5569,0,Sentiment140,#andyclemmensen#andyclemmensen#andyclemmensen#andyclemmensen  I love you 
5570,0,Sentiment140,#andyhurleyday and what a glorious day it will be 
5572,0,Sentiment140,"#andyhurleyday WOO! Happy birthday dude, you totally deserve to kick back today "
5573,0,Sentiment140,#aneko says: We got hot summer here in CZ 
5576,0,Sentiment140,"#anorak: In article , ... (Christopher England) wrote: Not that I'd mention on here no  http://tinyurl.com/dy7m5t"
5577,0,Sentiment140,"#antijonasbrothersday on june 24  more details, soon "
5578,0,Sentiment140,#APLM Marit Breivik is in the house - in the Folkets Hus 
5579,0,Sentiment140,#applejuice = yummy 
5580,0,Sentiment140,#apprentice. And @wossy steals the best line of the show re Gordon brown 
5583,0,Sentiment140,#asot 400 is really really amazing. i can't stop listening  do you like asot &amp;armin ??
5585,0,Sentiment140,"#asot400 after this weekend, i hate twitter "
5586,0,Sentiment140,#asot400 AIR FOR LIFE... so many hours spent with this song learning how to use loops. 
5587,0,Sentiment140,"#ASOT400 Buenos Aires @Argentina, under A state of trance celebration armin. ! "
5589,0,Sentiment140,"#ASOT400 I think Marcus Shultz melted some face.  I gotta admit, this song is melting mine "
5593,0,Sentiment140,#asot400 thanks you arminnnn 
5594,0,Sentiment140,#asot400 Yes they are. Episode 001 now 
5595,0,Sentiment140,#assassinate is also trending because #spymaster lets you assassinate time 
5598,0,Sentiment140,#asylm is showing up on trending topics for me now!! 
5599,0,Sentiment140,#asylm Jared is awesome and soo so so cute 
5601,0,Sentiment140,#asylm Misha photo op... He still remembers me.  He is so adorable!
5602,0,Sentiment140,#asylm Thanks to all the people who tweeted! XD 
5607,0,Sentiment140,"#babyupdate I've been sitting holding Callum. He's doing great, feeding well. They're gradually lowering the drip as he adjusts himself. "
5608,0,Sentiment140,"#bachelorette  Uh, my husband watching Bachelorette and I'm watching the OK State/Clemson baseball game "
5613,0,Sentiment140, my mom baught me a new promise ring ive been wanting another one since ive lost it three years ago. is says: i will wait for my beloved
5616,0,Sentiment140, My MP wanna leave at 8 in d morning (Sh*t)
5634,0,Sentiment140,- My TT155 livemix from Tuesday: http://bit.ly/YjYKO - Let me know if tracklist needed.. 
5646,0,Sentiment140," needed new earphones, got new earphones."
5648,0,Sentiment140,- new niley icon. just made it myself right now; is it okay? 
5651,0,Sentiment140,#Followfriday Thanks @chickenpoppod for the suggestion! 
5652,0,Sentiment140,#followfriday Thanks @GhadaLancer @aureliom  
5653,0,Sentiment140,#followfriday Thanks @TraceyHewins @AntMcl @AberOnline @howlertwit @FlissTee @nessie_111 @Hyper8  @ShelliMayfield @uincornoflove @donchad 
5654,0,Sentiment140,"#Followfriday Thanks guys, you're such a blessing!  @Java4Two @joeslaughter @kendrathornbury @TheBlyackHype @tallchicknvegas"
5655,0,Sentiment140,#followfriday thanks man - here's one back to you for having an incorrect spelling of my name  @barrysnedden
5656,0,Sentiment140,"#followfriday Thanks, @Annhesketh "
5657,0,Sentiment140,#followfriday The most awesomenest person ever to follow! @BlueGreenRails none more awesomener 
5658,0,Sentiment140,"#followfriday triathlete, surfer, and all around badass!  @mel2thdoc"
5659,0,Sentiment140,#FOLLOWFRIDAY! ----&gt; @LeezeArray &lt;---- nicest girl ever 
5660,0,Sentiment140,#followfriday! Music tweeps: @VIRGO-Audio @sweetbitters (CD rel this Sat!) @kayashley @imogenheap @amandapalmer @gabakulka @aaroncarl 
5662,0,Sentiment140,"#Followfriday: @michel_inf, @aleJohnny, @dorlyneto, @djony, @foxnightshadow "
5663,0,Sentiment140,"#followfriday: My favorite (public)  twitter feeds: @Rayke, @StarsGoDim, @Kawnar, @TFLN, @TomFelton, @KeatonSimons, @MichaelWittig "
5664,0,Sentiment140,#followfridayPrrrs @JetterSnugs  @Theodorag @tinydogsrule @Pandafur  @Barron00 @twinkiepup  @perrythebirman @PrincessthePup  @CorkyStory 
5665,0,Sentiment140,#followsaturday @dave_turner - just because  
